# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
201   -7.747    5.950    0.40   2   1    -0.84     0.54    0.002    63.42
202   -7.815    5.842    0.41   2   1    -0.85     0.53    0.002    63.49
203   -7.881    5.734    0.41   2   1    -0.86     0.52    0.002    63.56
204   -7.946    5.624    0.41   2   1    -0.86     0.50    0.002    63.62
205   -8.009    5.514    0.41   2   1    -0.87     0.49    0.002    63.69
206   -8.072    5.403    0.41   2   1    -0.88     0.48    0.002    63.75
207   -8.133    5.291    0.41   2   1    -0.88     0.47    0.002    63.82
208   -8.193    5.178    0.42   2   1    -0.89     0.46    0.002    63.88
209   -8.251    5.064    0.42   2   1    -0.89     0.45    0.002    63.94
210   -8.308    4.950    0.42   2   1    -0.90     0.44    0.002    64.01
211   -8.364    4.835    0.42   2   1    -0.90     0.43    0.002    64.07
212   -8.419    4.719    0.42   2   1    -0.91     0.42    0.002    64.13
213   -8.472    4.602    0.43   2   1    -0.91     0.41    0.002    64.18
214   -8.524    4.484    0.43   2   1    -0.92     0.40    0.002    64.24
215   -8.574    4.366    0.43   2   1    -0.92     0.39    0.002    64.30
216   -8.624    4.247    0.43   2   1    -0.93     0.38    0.002    64.35
217   -8.672    4.128    0.43   2   1    -0.93     0.37    0.002    64.40
218   -8.718    4.008    0.44   2   1    -0.93     0.36    0.002    64.46
219   -8.763    3.887    0.44   2   1    -0.94     0.34    0.002    64.51
220   -8.807    3.765    0.44   2   1    -0.94     0.33    0.002    64.56
221   -8.849    3.643    0.44   2   1    -0.95     0.32    0.002    64.60
222   -8.890    3.521    0.45   2   1    -0.95     0.31    0.002    64.65
223   -8.930    3.398    0.45   2   1    -0.95     0.30    0.002    64.70
224   -8.968    3.274    0.45   2   1    -0.96     0.29    0.002    64.74
225   -9.004    3.150    0.45   2   1    -0.96     0.28    0.002    64.78
226   -9.040    3.025    0.45   2   1    -0.96     0.27    0.002    64.82
227   -9.073    2.900    0.46   2   1    -0.97     0.26    0.002    64.86
228   -9.106    2.774    0.46   2   1    -0.97     0.24    0.002    64.90
229   -9.137    2.648    0.46   2   1    -0.97     0.23    0.002    64.94
230   -9.166    2.521    0.46   2   1    -0.98     0.22    0.002    64.97
231   -9.194    2.395    0.46   2   1    -0.98     0.21    0.002    65.00
232   -9.221    2.267    0.47   2   1    -0.98     0.20    0.002    65.03
233   -9.246    2.140    0.47   2   1    -0.98     0.19    0.002    65.06
234   -9.270    2.012    0.47   2   1    -0.98     0.18    0.002    65.09
235   -9.292    1.883    0.47   2   1    -0.99     0.17    0.002    65.12
236   -9.313    1.755    0.47   2   1    -0.99     0.15    0.002    65.14
237   -9.332    1.626    0.47   2   1    -0.99     0.14    0.002    65.17
238   -9.350    1.497    0.48   2   1    -0.99     0.13    0.002    65.19
239   -9.366    1.367    0.48   2   1    -0.99     0.12    0.002    65.21
240   -9.381    1.238    0.48   2   1    -0.99     0.11    0.002    65.22
241   -9.395    1.108    0.48   2   1    -1.00     0.10    0.002    65.24
242   -9.407    0.978    0.48   2   1    -1.00     0.09    0.002    65.25
243   -9.417    0.848    0.49   2   1    -1.00     0.07    0.002    65.27
244   -9.426    0.718    0.49   2   1    -1.00     0.06    0.002    65.28
245   -9.434    0.587    0.49   2   1    -1.00     0.05    0.002    65.29
246   -9.439    0.457    0.49   2   1    -1.00     0.04    0.002    65.29
247   -9.444    0.326    0.49   2   1    -1.00     0.03    0.002    65.30
248   -9.447    0.196    0.50   2   1    -1.00     0.02    0.002    65.30
249   -9.448    0.065    0.50   2   1    -1.00     0.01    0.002    65.30
250   -9.448   -0.065    0.50   2   1    -1.00    -0.01    0.002    65.30
251   -9.447   -0.196    0.50   2   1    -1.00    -0.02    0.002    65.30
252   -9.444   -0.326    0.51   2   1    -1.00    -0.03    0.002    65.30
253   -9.439   -0.457    0.51   2   1    -1.00    -0.04    0.002    65.29
254   -9.434   -0.587    0.51   2   1    -1.00    -0.05    0.002    65.29
255   -9.426   -0.718    0.51   2   1    -1.00    -0.06    0.002    65.28
256   -9.417   -0.848    0.51   2   1    -1.00    -0.07    0.002    65.27
257   -9.407   -0.978    0.52   2   1    -1.00    -0.09    0.002    65.25
258   -9.395   -1.108    0.52   2   1    -1.00    -0.10    0.002    65.24
259   -9.381   -1.238    0.52   2   1    -0.99    -0.11    0.002    65.22
260   -9.366   -1.367    0.52   2   1    -0.99    -0.12    0.002    65.21
261   -9.350   -1.497    0.52   2   1    -0.99    -0.13    0.002    65.19
262   -9.332   -1.626    0.53   2   1    -0.99    -0.14    0.002    65.17
263   -9.313   -1.755    0.53   2   1    -0.99    -0.15    0.002    65.14
264   -9.292   -1.883    0.53   2   1    -0.99    -0.17    0.002    65.12
265   -9.270   -2.012    0.53   2   1    -0.98    -0.18    0.002    65.09
266   -9.246   -2.140    0.53   2   1    -0.98    -0.19    0.002    65.06
267   -9.221   -2.267    0.54   2   1    -0.98    -0.20    0.002    65.03
268   -9.194   -2.395    0.54   2   1    -0.98    -0.21    0.002    65.00
269   -9.166   -2.521    0.54   2   1    -0.98    -0.22    0.002    64.97
270   -9.137   -2.648    0.54   2   1    -0.97    -0.23    0.002    64.94
271   -9.106   -2.774    0.54   2   1    -0.97    -0.24    0.002    64.90
272   -9.073   -2.900    0.55   2   1    -0.97    -0.26    0.002    64.86
273   -9.040   -3.025    0.55   2   1    -0.96    -0.27    0.002    64.82
274   -9.004   -3.150    0.55   2   1    -0.96    -0.28    0.002    64.78
275   -8.968   -3.274    0.55   2   1    -0.96    -0.29    0.002    64.74
276   -8.930   -3.398    0.55   2   1    -0.95    -0.30    0.002    64.70
277   -8.890   -3.521    0.56   2   1    -0.95    -0.31    0.002    64.65
278   -8.849   -3.643    0.56   2   1    -0.95    -0.32    0.002    64.60
279   -8.807   -3.765    0.56   2   1    -0.94    -0.33    0.002    64.56
280   -8.763   -3.887    0.56   2   1    -0.94    -0.34    0.002    64.51
281   -8.718   -4.008    0.56   2   1    -0.93    -0.36    0.002    64.46
282   -8.672   -4.128    0.56   2   1    -0.93    -0.37    0.002    64.40
283   -8.624   -4.247    0.57   2   1    -0.93    -0.38    0.002    64.35
284   -8.574   -4.366    0.57   2   1    -0.92    -0.39    0.002    64.30
285   -8.524   -4.484    0.57   2   1    -0.92    -0.40    0.002    64.24
286   -8.472   -4.602    0.57   2   1    -0.91    -0.41    0.002    64.18
287   -8.419   -4.719    0.57   2   1    -0.91    -0.42    0.002    64.13
288   -8.364   -4.835    0.58   2   1    -0.90    -0.43    0.002    64.07
289   -8.308   -4.950    0.58   2   1    -0.90    -0.44    0.002    64.01
290   -8.251   -5.064    0.58   2   1    -0.89    -0.45    0.002    63.94
291   -8.193   -5.178    0.58   2   1    -0.89    -0.46    0.002    63.88
292   -8.133   -5.291    0.58   2   1    -0.88    -0.47    0.002    63.82
293   -8.072   -5.403    0.59   2   1    -0.88    -0.48    0.002    63.75
294   -8.009   -5.514    0.59   2   1    -0.87    -0.49    0.002    63.69
295   -7.946   -5.624    0.59   2   1    -0.86    -0.50    0.002    63.62
296   -7.881   -5.734    0.59   2   1    -0.86    -0.52    0.002    63.56
297   -7.815   -5.842    0.59   2   1    -0.85    -0.53    0.002    63.49
298   -7.747   -5.950    0.60   2   1    -0.84    -0.54    0.002    63.42
299   -7.679   -6.056    0.60   2   1    -0.84    -0.55    0.002    63.35
300   -7.609   -6.162    0.60   2   1    -0.83    -0.56    0.002    63.28
301   -7.538   -6.267    0.60   2   1    -0.82    -0.57    0.002    63.21
302   -7.466   -6.370    0.60   2   1    -0.82    -0.58    0.002    63.14
303   -7.393   -6.473    0.61   2   1    -0.81    -0.59    0.002    63.07
304   -7.318   -6.575    0.61   2   1    -0.80    -0.60    0.002    63.00
305   -7.242   -6.675    0.61   2   1    -0.80    -0.61    0.002    62.92
306   -7.165   -6.775    0.61   2   1    -0.79    -0.62    0.002    62.85
307   -7.088   -6.873    0.61   2   1    -0.78    -0.63    0.002    62.78
308   -7.008   -6.971    0.62   2   1    -0.77    -0.64    0.002    62.70
309   -6.928   -7.067    0.62   2   1    -0.76    -0.64    0.002    62.63
310   -6.847   -7.162    0.62   2   1    -0.76    -0.65    0.002    62.56
311   -6.765   -7.256    0.62   2   1    -0.75    -0.66    0.002    62.48
312   -6.681   -7.349    0.62   2   1    -0.74    -0.67    0.002    62.41
313   -6.597   -7.441    0.63   2   1    -0.73    -0.68    0.002    62.33
314   -6.511   -7.532    0.63   2   1    -0.72    -0.69    0.002    62.26
315   -6.425   -7.621    0.63   2   1    -0.71    -0.70    0.002    62.18
316   -6.337   -7.709    0.63   2   1    -0.71    -0.71    0.002    62.11
317   -6.248   -7.796    0.64   2   1    -0.70    -0.72    0.002    62.03
318   -6.159   -7.882    0.64   2   1    -0.69    -0.73    0.002    61.96
319   -6.068   -7.967    0.64   2   1    -0.68    -0.74    0.002    61.89
320   -5.977   -8.050    0.64   2   1    -0.67    -0.74    0.002    61.81
321   -5.884   -8.132    0.64   2   1    -0.66    -0.75    0.002    61.74
322   -5.791   -8.212    0.65   2   1    -0.65    -0.76    0.002    61.66
323   -5.697   -8.292    0.65   2   1    -0.64    -0.77    0.002    61.59
324   -5.602   -8.370    0.65   2   1    -0.63    -0.78    0.002    61.52
325   -5.506   -8.447    0.65   2   1    -0.62    -0.79    0.002    61.45
326   -5.409   -8.522    0.65   2   1    -0.61    -0.79    0.002    61.38
327   -5.311   -8.596    0.66   2   1    -0.60    -0.80    0.002    61.31
328   -5.212   -8.669    0.66   2   1    -0.59    -0.81    0.002    61.24
329   -5.113   -8.740    0.66   2   1    -0.58    -0.82    0.002    61.17
330   -5.013   -8.810    0.66   2   1    -0.57    -0.82    0.002    61.10
331   -4.912   -8.879    0.66   2   1    -0.56    -0.83    0.002    61.03
332   -4.810   -8.946    0.67   2   1    -0.55    -0.84    0.002    60.96
333   -4.707   -9.012    0.67   2   1    -0.53    -0.85    0.002    60.89
334   -4.604   -9.076    0.67   2   1    -0.52    -0.85    0.002    60.83
335   -4.500   -9.139    0.67   2   1    -0.51    -0.86    0.002    60.76
336   -4.395   -9.201    0.67   2   1    -0.50    -0.87    0.002    60.70
337   -4.290   -9.261    0.68   2   1    -0.49    -0.87    0.002    60.64
338   -4.183   -9.319    0.68   2   1    -0.48    -0.88    0.002    60.58
339   -4.077   -9.376    0.68   2   1    -0.47    -0.89    0.002    60.52
