# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
261  -13.090   -1.905    0.52   2   1    -0.99    -0.14    0.002    83.11
262  -13.065   -2.069    0.53   2   1    -0.99    -0.16    0.002    83.11
263  -13.038   -2.233    0.53   2   1    -0.99    -0.17    0.002    83.11
264  -13.009   -2.397    0.53   2   1    -0.98    -0.18    0.002    83.11
265  -12.978   -2.560    0.53   2   1    -0.98    -0.19    0.002    83.11
266  -12.945   -2.723    0.53   2   1    -0.98    -0.21    0.002    83.11
267  -12.910   -2.886    0.54   2   1    -0.98    -0.22    0.002    83.11
268  -12.872   -3.048    0.54   2   1    -0.97    -0.23    0.002    83.11
269  -12.833   -3.209    0.54   2   1    -0.97    -0.24    0.002    83.11
270  -12.792   -3.370    0.54   2   1    -0.97    -0.25    0.002    83.11
271  -12.748   -3.531    0.54   2   1    -0.96    -0.27    0.002    83.11
272  -12.703   -3.691    0.55   2   1    -0.96    -0.28    0.002    83.11
273  -12.655   -3.850    0.55   2   1    -0.96    -0.29    0.002    83.11
274  -12.606   -4.009    0.55   2   1    -0.95    -0.30    0.002    83.11
275  -12.555   -4.167    0.55   2   1    -0.95    -0.31    0.002    83.11
276  -12.501   -4.324    0.55   2   1    -0.95    -0.33    0.002    83.11
277  -12.446   -4.481    0.56   2   1    -0.94    -0.34    0.002    83.11
278  -12.389   -4.637    0.56   2   1    -0.94    -0.35    0.002    83.11
279  -12.330   -4.792    0.56   2   1    -0.93    -0.36    0.002    83.11
280  -12.268   -4.947    0.56   2   1    -0.93    -0.37    0.002    83.11
281  -12.205   -5.101    0.56   2   1    -0.92    -0.39    0.002    83.11
282  -12.140   -5.254    0.56   2   1    -0.92    -0.40    0.002    83.11
283  -12.073   -5.406    0.57   2   1    -0.91    -0.41    0.002    83.11
284  -12.004   -5.557    0.57   2   1    -0.91    -0.42    0.002    83.11
285  -11.934   -5.707    0.57   2   1    -0.90    -0.43    0.002    83.11
286  -11.861   -5.857    0.57   2   1    -0.90    -0.44    0.002    83.11
287  -11.786   -6.005    0.57   2   1    -0.89    -0.45    0.002    83.11
288  -11.710   -6.153    0.58   2   1    -0.89    -0.47    0.002    83.11
289  -11.632   -6.300    0.58   2   1    -0.88    -0.48    0.002    83.11
290  -11.552   -6.445    0.58   2   1    -0.87    -0.49    0.002    83.11
291  -11.470   -6.590    0.58   2   1    -0.87    -0.50    0.002    83.11
292  -11.386   -6.734    0.58   2   1    -0.86    -0.51    0.002    83.11
293  -11.300   -6.876    0.59   2   1    -0.85    -0.52    0.002    83.11
294  -11.213   -7.018    0.59   2   1    -0.85    -0.53    0.002    83.11
295  -11.124   -7.158    0.59   2   1    -0.84    -0.54    0.002    83.11
296  -11.033   -7.297    0.59   2   1    -0.83    -0.55    0.002    83.11
297  -10.941   -7.435    0.59   2   1    -0.83    -0.56    0.002    83.11
298  -10.846   -7.572    0.60   2   1    -0.82    -0.57    0.002    83.11
299  -10.750   -7.708    0.60   2   1    -0.81    -0.58    0.002    83.11
300  -10.653   -7.842    0.60   2   1    -0.81    -0.59    0.002    83.11
301  -10.553   -7.976    0.60   2   1    -0.80    -0.60    0.002    83.11
302  -10.452   -8.108    0.60   2   1    -0.79    -0.61    0.002    83.11
303  -10.350   -8.238    0.61   2   1    -0.78    -0.62    0.002    83.11
304  -10.245   -8.368    0.61   2   1    -0.77    -0.63    0.002    83.11
305  -10.139   -8.496    0.61   2   1    -0.77    -0.64    0.002    83.11
306  -10.032   -8.623    0.61   2   1    -0.76    -0.65    0.002    83.11
307   -9.923   -8.748    0.61   2   1    -0.75    -0.66    0.002    83.11
308   -9.812   -8.872    0.62   2   1    -0.74    -0.67    0.002    83.11
309   -9.700   -8.994    0.62   2   1    -0.73    -0.68    0.002    83.11
310   -9.586   -9.116    0.62   2   1    -0.72    -0.69    0.002    83.11
311   -9.470   -9.235    0.62   2   1    -0.72    -0.70    0.002    83.11
312   -9.354   -9.354    0.62   2   1    -0.71    -0.71    0.002    83.11
313   -9.235   -9.470    0.63   2   1    -0.70    -0.72    0.002    83.11
314   -9.116   -9.586    0.63   2   1    -0.69    -0.72    0.002    83.11
315   -8.994   -9.700    0.63   2   1    -0.68    -0.73    0.002    83.11
316   -8.872   -9.812    0.63   2   1    -0.67    -0.74    0.002    83.11
317   -8.748   -9.923    0.64   2   1    -0.66    -0.75    0.002    83.11
318   -8.623  -10.032    0.64   2   1    -0.65    -0.76    0.002    83.11
319   -8.496  -10.139    0.64   2   1    -0.64    -0.77    0.002    83.11
320   -8.368  -10.245    0.64   2   1    -0.63    -0.77    0.002    83.11
321   -8.238  -10.350    0.64   2   1    -0.62    -0.78    0.002    83.11
322   -8.108  -10.452    0.65   2   1    -0.61    -0.79    0.002    83.11
323   -7.976  -10.553    0.65   2   1    -0.60    -0.80    0.002    83.11
324   -7.842  -10.653    0.65   2   1    -0.59    -0.81    0.002    83.11
325   -7.708  -10.750    0.65   2   1    -0.58    -0.81    0.002    83.11
326   -7.572  -10.846    0.65   2   1    -0.57    -0.82    0.002    83.11
327   -7.435  -10.941    0.66   2   1    -0.56    -0.83    0.002    83.11
328   -7.297  -11.033    0.66   2   1    -0.55    -0.83    0.002    83.11
329   -7.158  -11.124    0.66   2   1    -0.54    -0.84    0.002    83.11
330   -7.018  -11.213    0.66   2   1    -0.53    -0.85    0.002    83.11
331   -6.876  -11.300    0.66   2   1    -0.52    -0.85    0.002    83.11
332   -6.734  -11.386    0.67   2   1    -0.51    -0.86    0.002    83.11
333   -6.590  -11.470    0.67   2   1    -0.50    -0.87    0.002    83.11
334   -6.445  -11.552    0.67   2   1    -0.49    -0.87    0.002    83.11
335   -6.300  -11.632    0.67   2   1    -0.48    -0.88    0.002    83.11
336   -6.153  -11.710    0.67   2   1    -0.47    -0.89    0.002    83.11
337   -6.005  -11.786    0.68   2   1    -0.45    -0.89    0.002    83.11
338   -5.857  -11.861    0.68   2   1    -0.44    -0.90    0.002    83.11
339   -5.707  -11.934    0.68   2   1    -0.43    -0.90    0.002    83.11
340   -5.557  -12.004    0.68   2   1    -0.42    -0.91    0.002    83.11
341   -5.406  -12.073    0.68   2   1    -0.41    -0.91    0.002    83.11
342   -5.254  -12.140    0.69   2   1    -0.40    -0.92    0.002    83.11
343   -5.101  -12.205    0.69   2   1    -0.39    -0.92    0.002    83.11
344   -4.947  -12.268    0.69   2   1    -0.37    -0.93    0.002    83.11
345   -4.792  -12.330    0.69   2   1    -0.36    -0.93    0.002    83.11
346   -4.637  -12.389    0.69   2   1    -0.35    -0.94    0.002    83.11
347   -4.481  -12.446    0.69   2   1    -0.34    -0.94    0.002    83.11
348   -4.324  -12.501    0.70   2   1    -0.33    -0.95    0.002    83.11
349   -4.167  -12.555    0.70   2   1    -0.31    -0.95    0.002    83.11
350   -4.009  -12.606    0.70   2   1    -0.30    -0.95    0.002    83.11
351   -3.850  -12.655    0.70   2   1    -0.29    -0.96    0.002    83.11
352   -3.691  -12.703    0.70   2   1    -0.28    -0.96    0.002    83.11
353   -3.531  -12.748    0.71   2   1    -0.27    -0.96    0.002    83.11
354   -3.370  -12.792    0.71   2   1    -0.25    -0.97    0.002    83.11
355   -3.209  -12.833    0.71   2   1    -0.24    -0.97    0.002    83.11
356   -3.048  -12.872    0.71   2   1    -0.23    -0.97    0.002    83.11
357   -2.886  -12.910    0.71   2   1    -0.22    -0.98    0.002    83.11
358   -2.723  -12.945    0.72   2   1    -0.21    -0.98    0.002    83.11
359   -2.560  -12.978    0.72   2   1    -0.19    -0.98    0.002    83.11
360   -2.397  -13.009    0.72   2   1    -0.18    -0.98    0.002    83.11
361   -2.233  -13.038    0.72   2   1    -0.17    -0.99    0.002    83.11
362   -2.069  -13.065    0.72   2   1    -0.16    -0.99    0.002    83.11
363   -1.905  -13.090    0.73   2   1    -0.14    -0.99    0.002    83.11
