# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
379  -39.515  140.202    7.59   2   1    -0.84    -0.54    0.020    83.11
380  -38.538  138.858    7.61   2   1    -0.77    -0.64    0.020    83.11
381  -37.401  137.647    7.63   2   1    -0.68    -0.73    0.020    83.11
382  -36.121  136.588    7.65   2   1    -0.59    -0.81    0.020    83.11
383  -34.719  135.698    7.67   2   1    -0.48    -0.88    0.020    83.11
384  -33.215  134.990    7.69   2   1    -0.37    -0.93    0.020    83.11
385  -31.636  134.477    7.71   2   1    -0.25    -0.97    0.020    83.11
386  -30.004  134.166    7.73   2   1    -0.13    -0.99    0.020    83.11
387  -28.346  134.061    7.75   2   1    -0.00    -1.00    0.020    83.11
388  -26.688  134.166    7.77   2   1     0.13    -0.99    0.020    83.11
389  -25.056  134.477    7.79   2   1     0.25    -0.97    0.020    83.11
390  -23.476  134.990    7.81   2   1     0.37    -0.93    0.020    83.11
391  -21.973  135.698    7.83   2   1     0.48    -0.88    0.020    83.11
392  -20.571  136.588    7.85   2   1     0.59    -0.81    0.020    83.11
393  -19.291  137.647    7.87   2   1     0.68    -0.73    0.020    83.11
394  -18.153  138.858    7.89   2   1     0.77    -0.64    0.020    83.11
395  -17.177  140.202    7.91   2   1     0.84    -0.54    0.020    83.11
396  -16.377  141.657    7.93   2   1     0.90    -0.43    0.020    83.11
397  -15.765  143.202    7.95   2   1     0.95    -0.31    0.020    83.11
398  -15.352  144.811    7.97   2   1     0.98    -0.19    0.020    83.11
399  -15.144  146.459    7.99   2   1     1.00    -0.06    0.020    83.11
400 -100.182  -97.362    8.01   2   1     1.00     0.06    0.020    83.11
401 -100.390  -95.714    8.03   2   1     0.98     0.19    0.020    83.11
402 -100.803  -94.105    8.05   2   1     0.95     0.31    0.020    83.11
403 -101.414  -92.561    8.07   2   1     0.90     0.43    0.020    83.11
404 -102.215  -91.105    8.09   2   1     0.84     0.54    0.020    83.11
405 -103.191  -89.761    8.11   2   1     0.77     0.64    0.020    83.11
406 -104.328  -88.550    8.13   2   1     0.68     0.73    0.020    83.11
407 -105.608  -87.491    8.15   2   1     0.59     0.81    0.020    83.11
408 -107.011  -86.601    8.17   2   1     0.48     0.88    0.020    83.11
409 -108.514  -85.894    8.19   2   1     0.37     0.93    0.020    83.11
410 -110.094  -85.381    8.21   2   1     0.25     0.97    0.020    83.11
411 -111.726  -85.069    8.23   2   1     0.13     0.99    0.020    83.11
412 -113.384  -84.965    8.25   2   1     0.00     1.00    0.020    83.11
413 -115.041  -85.069    8.27   2   1    -0.13     0.99    0.020    83.11
414 -116.673  -85.381    8.29   2   1    -0.25     0.97    0.020    83.11
415 -118.253  -85.894    8.31   2   1    -0.37     0.93    0.020    83.11
416 -119.756  -86.601    8.33   2   1    -0.48     0.88    0.020    83.11
417 -121.159  -87.491    8.35   2   1    -0.59     0.81    0.020    83.11
418 -122.439  -88.550    8.37   2   1    -0.68     0.73    0.020    83.11
419 -123.576  -89.761    8.39   2   1    -0.77     0.64    0.020    83.11
420 -124.552  -91.105    8.41   2   1    -0.84     0.54    0.020    83.11
421 -125.353  -92.561    8.43   2   1    -0.90     0.43    0.020    83.11
422 -125.964  -94.105    8.45   2   1    -0.95     0.31    0.020    83.11
423 -126.377  -95.714    8.47   2   1    -0.98     0.19    0.020    83.11
424 -126.586  -97.362    8.49   2   1    -1.00     0.06    0.020    83.11
425 -126.586  -99.024    8.51   2   1    -1.00    -0.06    0.020    83.11
426 -126.377 -100.672    8.53   2   1    -0.98    -0.19    0.020    83.11
427 -125.964 -102.281    8.55   2   1    -0.95    -0.31    0.020    83.11
428 -125.353 -103.825    8.57   2   1    -0.90    -0.43    0.020    83.11
429 -124.552 -105.281    8.59   2   1    -0.84    -0.54    0.020    83.11
430 -123.576 -106.625    8.61   2   1    -0.77    -0.64    0.020    83.11
431 -122.439 -107.836    8.63   2   1    -0.68    -0.73    0.020    83.11
432 -121.159 -108.895    8.65   2   1    -0.59    -0.81    0.020    83.11
433 -119.756 -109.785    8.67   2   1    -0.48    -0.88    0.020    83.11
434 -118.253 -110.492    8.69   2   1    -0.37    -0.93    0.020    83.11
435 -116.673 -111.006    8.71   2   1    -0.25    -0.97    0.020    83.11
436 -115.041 -111.317    8.73   2   1    -0.13    -0.99    0.020    83.11
437 -113.384 -111.421    8.75   2   1    -0.00    -1.00    0.020    83.11
438 -111.726 -111.317    8.77   2   1     0.13    -0.99    0.020    83.11
439 -110.094 -111.006    8.79   2   1     0.25    -0.97    0.020    83.11
440 -108.514 -110.492    8.81   2   1     0.37    -0.93    0.020    83.11
441 -107.011 -109.785    8.83   2   1     0.48    -0.88    0.020    83.11
442 -105.608 -108.895    8.85   2   1     0.59    -0.81    0.020    83.11
443 -104.328 -107.836    8.87   2   1     0.68    -0.73    0.020    83.11
444 -103.191 -106.625    8.89   2   1     0.77    -0.64    0.020    83.11
445 -102.215 -105.281    8.91   2   1     0.84    -0.54    0.020    83.11
446 -101.414 -103.825    8.93   2   1     0.90    -0.43    0.020    83.11
447 -100.803 -102.281    8.95   2   1     0.95    -0.31    0.020    83.11
448 -100.390 -100.672    8.97   2   1     0.98    -0.19    0.020    83.11
449 -100.182  -99.024    8.99   2   1     1.00    -0.06    0.020    83.11
450  -71.836  -48.266    9.01   2   1     1.00     0.06    0.020    83.11
451  -72.044  -46.618    9.03   2   1     0.98     0.19    0.020    83.11
452  -72.457  -45.009    9.05   2   1     0.95     0.31    0.020    83.11
453  -73.069  -43.464    9.07   2   1     0.90     0.43    0.020    83.11
454  -73.869  -42.009    9.09   2   1     0.84     0.54    0.020    83.11
455  -74.845  -40.665    9.11   2   1     0.77     0.64    0.020    83.11
456  -75.982  -39.454    9.13   2   1     0.68     0.73    0.020    83.11
457  -77.262  -38.395    9.15   2   1     0.59     0.81    0.020    83.11
458  -78.665  -37.505    9.17   2   1     0.48     0.88    0.020    83.11
459  -80.168  -36.797    9.19   2   1     0.37     0.93    0.020    83.11
460  -81.748  -36.284    9.21   2   1     0.25     0.97    0.020    83.11
461  -83.380  -35.973    9.23   2   1     0.13     0.99    0.020    83.11
462  -85.038  -35.868    9.25   2   1     0.00     1.00    0.020    83.11
463  -86.696  -35.973    9.27   2   1    -0.13     0.99    0.020    83.11
464  -88.327  -36.284    9.29   2   1    -0.25     0.97    0.020    83.11
465  -89.907  -36.797    9.31   2   1    -0.37     0.93    0.020    83.11
466  -91.410  -37.505    9.33   2   1    -0.48     0.88    0.020    83.11
467  -92.813  -38.395    9.35   2   1    -0.59     0.81    0.020    83.11
468  -94.093  -39.454    9.37   2   1    -0.68     0.73    0.020    83.11
469  -95.230  -40.665    9.39   2   1    -0.77     0.64    0.020    83.11
470  -96.207  -42.009    9.41   2   1    -0.84     0.54    0.020    83.11
471  -97.007  -43.464    9.43   2   1    -0.90     0.43    0.020    83.11
472  -97.618  -45.009    9.45   2   1    -0.95     0.31    0.020    83.11
473  -98.031  -46.618    9.47   2   1    -0.98     0.19    0.020    83.11
474  -98.240  -48.266    9.49   2   1    -1.00     0.06    0.020    83.11
475  -98.240  -49.927    9.51   2   1    -1.00    -0.06    0.020    83.11
476  -98.031  -51.575    9.53   2   1    -0.98    -0.19    0.020    83.11
477  -97.618  -53.184    9.55   2   1    -0.95    -0.31    0.020    83.11
478  -97.007  -54.729    9.57   2   1    -0.90    -0.43    0.020    83.11
479  -96.207  -56.184    9.59   2   1    -0.84    -0.54    0.020    83.11
480  -95.230  -57.528    9.61   2   1    -0.77    -0.64    0.020    83.11
481  -94.093  -58.739    9.63   2   1    -0.68    -0.73    0.020    83.11
482  -92.813  -59.798    9.65   2   1    -0.59    -0.81    0.020    83.11
483  -91.410  -60.688    9.67   2   1    -0.48    -0.88    0.020    83.11
484  -89.907  -61.396    9.69   2   1    -0.37    -0.93    0.020    83.11
485  -88.327  -61.909    9.71   2   1    -0.25    -0.97    0.020    83.11
486  -86.696  -62.220    9.73   2   1    -0.13    -0.99    0.020    83.11
487  -85.038  -62.325    9.75   2   1    -0.00    -1.00    0.020    83.11
488  -83.380  -62.220    9.77   2   1     0.13    -0.99    0.020    83.11
489  -81.748  -61.909    9.79   2   1     0.25    -0.97    0.020    83.11
490  -80.168  -61.396    9.81   2   1     0.37    -0.93    0.020    83.11
491  -78.665  -60.688    9.83   2   1     0.48    -0.88    0.020    83.11
492  -77.262  -59.798    9.85   2   1     0.59    -0.81    0.020    83.11
493  -75.982  -58.739    9.87   2   1     0.68    -0.73    0.020    83.11
494  -74.845  -57.528    9.89   2   1     0.77    -0.64    0.020    83.11
495  -73.869  -56.184    9.91   2   1     0.84    -0.54    0.020    83.11
496  -73.069  -54.729    9.93   2   1     0.90    -0.43    0.020    83.11
497  -72.457  -53.184    9.95   2   1     0.95    -0.31    0.020    83.11
498  -72.044  -51.575    9.97   2   1     0.98    -0.19    0.020    83.11
499  -71.836  -49.927    9.99   2   1     1.00    -0.06    0.020    83.11
500  -43.490    0.831   10.01   2   1     1.00     0.06    0.020    83.11
501  -43.698    2.479   10.03   2   1     0.98     0.19    0.020    83.11
502  -44.111    4.088   10.05   2   1     0.95     0.31    0.020    83.11
503  -44.723    5.632   10.07   2   1     0.90     0.43    0.020    83.11
504  -45.523    7.088   10.09   2   1     0.84     0.54    0.020    83.11
505  -46.499    8.432   10.11   2   1     0.77     0.64    0.020    83.11
506  -47.637    9.643   10.13   2   1     0.68     0.73    0.020    83.11
507  -48.917   10.702   10.15   2   1     0.59     0.81    0.020    83.11
508  -50.319   11.592   10.17   2   1     0.48     0.88    0.020    83.11
509  -51.822   12.299   10.19   2   1     0.37     0.93    0.020    83.11
510  -53.402   12.812   10.21   2   1     0.25     0.97    0.020    83.11
511  -55.034   13.124   10.23   2   1     0.13     0.99    0.020    83.11
512  -56.692   13.228   10.25   2   1     0.00     1.00    0.020    83.11
513  -58.350   13.124   10.27   2   1    -0.13     0.99    0.020    83.11
514  -59.981   12.812   10.29   2   1    -0.25     0.97    0.020    83.11
515  -61.561   12.299   10.31   2   1    -0.37     0.93    0.020    83.11
516  -63.064   11.592   10.33   2   1    -0.48     0.88    0.020    83.11
517  -64.467   10.702   10.35   2   1    -0.59     0.81    0.020    83.11
518  -65.747    9.643   10.37   2   1    -0.68     0.73    0.020    83.11
519  -66.884    8.432   10.39   2   1    -0.77     0.64    0.020    83.11
520  -67.861    7.088   10.41   2   1    -0.84     0.54    0.020    83.11
521  -68.661    5.632   10.43   2   1    -0.90     0.43    0.020    83.11
522  -69.272    4.088   10.45   2   1    -0.95     0.31    0.020    83.11
523  -69.686    2.479   10.47   2   1    -0.98     0.19    0.020    83.11
524  -69.894    0.831   10.49   2   1    -1.00     0.06    0.020    83.11
525  -69.894   -0.831   10.51   2   1    -1.00    -0.06    0.020    83.11
526  -69.686   -2.479   10.53   2   1    -0.98    -0.19    0.020    83.11
527  -69.272   -4.088   10.55   2   1    -0.95    -0.31    0.020    83.11
528  -68.661   -5.632   10.57   2   1    -0.90    -0.43    0.020    83.11
529  -67.861   -7.088   10.59   2   1    -0.84    -0.54    0.020    83.11
530  -66.884   -8.432   10.61   2   1    -0.77    -0.64    0.020    83.11
531  -65.747   -9.643   10.63   2   1    -0.68    -0.73    0.020    83.11
532  -64.467  -10.702   10.65   2   1    -0.59    -0.81    0.020    83.11
533  -63.064  -11.592   10.67   2   1    -0.48    -0.88    0.020    83.11
534  -61.561  -12.299   10.69   2   1    -0.37    -0.93    0.020    83.11
535  -59.981  -12.812   10.71   2   1    -0.25    -0.97    0.020    83.11
536  -58.350  -13.124   10.73   2   1    -0.13    -0.99    0.020    83.11
537  -56.692  -13.228   10.75   2   1    -0.00    -1.00    0.020    83.11
538  -55.034  -13.124   10.77   2   1     0.13    -0.99    0.020    83.11
539  -53.402  -12.812   10.79   2   1     0.25    -0.97    0.020    83.11
540  -51.822  -12.299   10.81   2   1     0.37    -0.93    0.020    83.11
541  -50.319  -11.592   10.83   2   1     0.48    -0.88    0.020    83.11
542  -48.917  -10.702   10.85   2   1     0.59    -0.81    0.020    83.11
543  -47.637   -9.643   10.87   2   1     0.68    -0.73    0.020    83.11
544  -46.499   -8.432   10.89   2   1     0.77    -0.64    0.020    83.11
545  -45.523   -7.088   10.91   2   1     0.84    -0.54    0.020    83.11
546  -44.723   -5.632   10.93   2   1     0.90    -0.43    0.020    83.11
547  -44.111   -4.088   10.95   2   1     0.95    -0.31    0.020    83.11
548  -43.698   -2.479   10.97   2   1     0.98    -0.19    0.020    83.11
549  -43.490   -0.831   10.99   2   1     1.00    -0.06    0.020    83.11
550  -15.144   49.927   11.01   2   1     1.00     0.06    0.020    83.11
551  -15.352   51.575   11.03   2   1     0.98     0.19    0.020    83.11
552  -15.765   53.184   11.05   2   1     0.95     0.31    0.020    83.11
553  -16.377   54.729   11.07   2   1     0.90     0.43    0.020    83.11
554  -17.177   56.184   11.09   2   1     0.84     0.54    0.020    83.11
555  -18.153   57.528   11.11   2   1     0.77     0.64    0.020    83.11
556  -19.291   58.739   11.13   2   1     0.68     0.73    0.020    83.11
557  -20.571   59.798   11.15   2   1     0.59     0.81    0.020    83.11
558  -21.973   60.688   11.17   2   1     0.48     0.88    0.020    83.11
559  -23.476   61.396   11.19   2   1     0.37     0.93    0.020    83.11
560  -25.056   61.909   11.21   2   1     0.25     0.97    0.020    83.11
561  -26.688   62.220   11.23   2   1     0.13     0.99    0.020    83.11
562  -28.346   62.325   11.25   2   1     0.00     1.00    0.020    83.11
563  -30.004   62.220   11.27   2   1    -0.13     0.99    0.020    83.11
564  -31.636   61.909   11.29   2   1    -0.25     0.97    0.020    83.11
565  -33.215   61.396   11.31   2   1    -0.37     0.93    0.020    83.11
566  -34.719   60.688   11.33   2   1    -0.48     0.88    0.020    83.11
567  -36.121   59.798   11.35   2   1    -0.59     0.81    0.020    83.11
568  -37.401   58.739   11.37   2   1    -0.68     0.73    0.020    83.11
569  -38.538   57.528   11.39   2   1    -0.77     0.64    0.020    83.11
570  -39.515   56.184   11.41   2   1    -0.84     0.54    0.020    83.11
571  -40.315   54.729   11.43   2   1    -0.90     0.43    0.020    83.11
572  -40.927   53.184   11.45   2   1    -0.95     0.31    0.020    83.11
573  -41.340   51.575   11.47   2   1    -0.98     0.19    0.020    83.11
574  -41.548   49.927   11.49   2   1    -1.00     0.06    0.020    83.11
575  -41.548   48.266   11.51   2   1    -1.00    -0.06    0.020    83.11
576  -41.340   46.618   11.53   2   1    -0.98    -0.19    0.020    83.11
577  -40.927   45.009   11.55   2   1    -0.95    -0.31    0.020    83.11
578  -40.315   43.464   11.57   2   1    -0.90    -0.43    0.020    83.11
579  -39.515   42.009   11.59   2   1    -0.84    -0.54    0.020    83.11
580  -38.538   40.665   11.61   2   1    -0.77    -0.64    0.020    83.11
581  -37.401   39.454   11.63   2   1    -0.68    -0.73    0.020    83.11
582  -36.121   38.395   11.65   2   1    -0.59    -0.81    0.020    83.11
583  -34.719   37.505   11.67   2   1    -0.48    -0.88    0.020    83.11
584  -33.215   36.797   11.69   2   1    -0.37    -0.93    0.020    83.11
585  -31.636   36.284   11.71   2   1    -0.25    -0.97    0.020    83.11
586  -30.004   35.973   11.73   2   1    -0.13    -0.99    0.020    83.11
587  -28.346   35.868   11.75   2   1    -0.00    -1.00    0.020    83.11
588  -26.688   35.973   11.77   2   1     0.13    -0.99    0.020    83.11
589  -25.056   36.284   11.79   2   1     0.25    -0.97    0.020    83.11
590  -23.476   36.797   11.81   2   1     0.37    -0.93    0.020    83.11
591  -21.973   37.505   11.83   2   1     0.48    -0.88    0.020    83.11
592  -20.571   38.395   11.85   2   1     0.59    -0.81    0.020    83.11
593  -19.291   39.454   11.87   2   1     0.68    -0.73    0.020    83.11
594  -18.153   40.665   11.89   2   1     0.77    -0.64    0.020    83.11
595  -17.177   42.009   11.91   2   1     0.84    -0.54    0.020    83.11
596  -16.377   43.464   11.93   2   1     0.90    -0.43    0.020    83.11
597  -15.765   45.009   11.95   2   1     0.95    -0.31    0.020    83.11
598  -15.352   46.618   11.97   2   1     0.98    -0.19    0.020    83.11
599  -15.144   48.266   11.99   2   1     1.00    -0.06    0.020    83.11
600   13.202   99.024   12.01   2   1     1.00     0.06    0.020    83.11
601   12.994  100.672   12.03   2   1     0.98     0.19    0.020    83.11
602   12.581  102.281   12.05   2   1     0.95     0.31    0.020    83.11
603   11.969  103.825   12.07   2   1     0.90     0.43    0.020    83.11
604   11.169  105.281   12.09   2   1     0.84     0.54    0.020    83.11
605   10.192  106.625   12.11   2   1     0.77     0.64    0.020    83.11
606    9.055  107.836   12.13   2   1     0.68     0.73    0.020    83.11
607    7.775  108.895   12.15   2   1     0.59     0.81    0.020    83.11
608    6.373  109.785   12.17   2   1     0.48     0.88    0.020    83.11
609    4.870  110.492   12.19   2   1     0.37     0.93    0.020    83.11
610    3.290  111.006   12.21   2   1     0.25     0.97    0.020    83.11
611    1.658  111.317   12.23   2   1     0.13     0.99    0.020    83.11
612    0.000  111.421   12.25   2   1     0.00     1.00    0.020    83.11
613   -1.658  111.317   12.27   2   1    -0.13     0.99    0.020    83.11
614   -3.290  111.006   12.29   2   1    -0.25     0.97    0.020    83.11
615   -4.870  110.492   12.31   2   1    -0.37     0.93    0.020    83.11
616   -6.373  109.785   12.33   2   1    -0.48     0.88    0.020    83.11
617   -7.775  108.895   12.35   2   1    -0.59     0.81    0.020    83.11
618   -9.055  107.836   12.37   2   1    -0.68     0.73    0.020    83.11
619  -10.192  106.625   12.39   2   1    -0.77     0.64    0.020    83.11
620  -11.169  105.281   12.41   2   1    -0.84     0.54    0.020    83.11
621  -11.969  103.825   12.43   2   1    -0.90     0.43    0.020    83.11
622  -12.581  102.281   12.45   2   1    -0.95     0.31    0.020    83.11
623  -12.994  100.672   12.47   2   1    -0.98     0.19    0.020    83.11
624  -13.202   99.024   12.49   2   1    -1.00     0.06    0.020    83.11
625  -13.202   97.362   12.51   2   1    -1.00    -0.06    0.020    83.11
626  -12.994   95.714   12.53   2   1    -0.98    -0.19    0.020    83.11
627  -12.581   94.105   12.55   2   1    -0.95    -0.31    0.020    83.11
628  -11.969   92.561   12.57   2   1    -0.90    -0.43    0.020    83.11
629  -11.169   91.105   12.59   2   1    -0.84    -0.54    0.020    83.11
630  -10.192   89.761   12.61   2   1    -0.77    -0.64    0.020    83.11
631   -9.055   88.550   12.63   2   1    -0.68    -0.73    0.020    83.11
632   -7.775   87.491   12.65   2   1    -0.59    -0.81    0.020    83.11
633   -6.373   86.601   12.67   2   1    -0.48    -0.88    0.020    83.11
634   -4.870   85.894   12.69   2   1    -0.37    -0.93    0.020    83.11
635   -3.290   85.381   12.71   2   1    -0.25    -0.97    0.020    83.11
636   -1.658   85.069   12.73   2   1    -0.13    -0.99    0.020    83.11
637    0.000   84.965   12.75   2   1    -0.00    -1.00    0.020    83.11
638    1.658   85.069   12.77   2   1     0.13    -0.99    0.020    83.11
639    3.290   85.381   12.79   2   1     0.25    -0.97    0.020    83.11
640    4.870   85.894   12.81   2   1     0.37    -0.93    0.020    83.11
641    6.373   86.601   12.83   2   1     0.48    -0.88    0.020    83.11
642    7.775   87.491   12.85   2   1     0.59    -0.81    0.020    83.11
643    9.055   88.550   12.87   2   1     0.68    -0.73    0.020    83.11
644   10.192   89.761   12.89   2   1     0.77    -0.64    0.020    83.11
645   11.169   91.105   12.91   2   1     0.84    -0.54    0.020    83.11
646   11.969   92.561   12.93   2   1     0.90    -0.43    0.020    83.11
647   12.581   94.105   12.95   2   1     0.95    -0.31    0.020    83.11
648   12.994   95.714   12.97   2   1     0.98    -0.19    0.020    83.11
649   13.202   97.362   12.99   2   1     1.00    -0.06    0.020    83.11
650   41.548  148.120   13.01   2   1     1.00     0.06    0.020    83.11
651   41.340  149.768   13.03   2   1     0.98     0.19    0.020    83.11
652   40.927  151.377   13.05   2   1     0.95     0.31    0.020    83.11
653   40.315  152.922   13.07   2   1     0.90     0.43    0.020    83.11
654   39.515  154.378   13.09   2   1     0.84     0.54    0.020    83.11
655   38.538  155.721   13.11   2   1     0.77     0.64    0.020    83.11
656   37.401  156.932   13.13   2   1     0.68     0.73    0.020    83.11
657   36.121  157.991   13.15   2   1     0.59     0.81    0.020    83.11
658   34.719  158.881   13.17   2   1     0.48     0.88    0.020    83.11
659   33.215  159.589   13.19   2   1     0.37     0.93    0.020    83.11
660   31.636  160.102   13.21   2   1     0.25     0.97    0.020    83.11
661   30.004  160.413   13.23   2   1     0.13     0.99    0.020    83.11
662   28.346  160.518   13.25   2   1     0.00     1.00    0.020    83.11
663   26.688  160.413   13.27   2   1    -0.13     0.99    0.020    83.11
664   25.056  160.102   13.29   2   1    -0.25     0.97    0.020    83.11
665   23.476  159.589   13.31   2   1    -0.37     0.93    0.020    83.11
666   21.973  158.881   13.33   2   1    -0.48     0.88    0.020    83.11
667   20.571  157.991   13.35   2   1    -0.59     0.81    0.020    83.11
668   19.291  156.932   13.37   2   1    -0.68     0.73    0.020    83.11
669   18.153  155.721   13.39   2   1    -0.77     0.64    0.020    83.11
670   17.177  154.378   13.41   2   1    -0.84     0.54    0.020    83.11
671   16.377  152.922   13.43   2   1    -0.90     0.43    0.020    83.11
672   15.765  151.377   13.45   2   1    -0.95     0.31    0.020    83.11
673   15.352  149.768   13.47   2   1    -0.98     0.19    0.020    83.11
674   15.144  148.120   13.49   2   1    -1.00     0.06    0.020    83.11
675   15.144  146.459   13.51   2   1    -1.00    -0.06    0.020    83.11
676   15.352  144.811   13.53   2   1    -0.98    -0.19    0.020    83.11
677   15.765  143.202   13.55   2   1    -0.95    -0.31    0.020    83.11
678   16.377  141.657   13.57   2   1    -0.90    -0.43    0.020    83.11
679   17.177  140.202   13.59   2   1    -0.84    -0.54    0.020    83.11
680   18.153  138.858   13.61   2   1    -0.77    -0.64    0.020    83.11
681   19.291  137.647   13.63   2   1    -0.68    -0.73    0.020    83.11
682   20.571  136.588   13.65   2   1    -0.59    -0.81    0.020    83.11
683   21.973  135.698   13.67   2   1    -0.48    -0.88    0.020    83.11
684   23.476  134.990   13.69   2   1    -0.37    -0.93    0.020    83.11
685   25.056  134.477   13.71   2   1    -0.25    -0.97    0.020    83.11
686   26.688  134.166   13.73   2   1    -0.13    -0.99    0.020    83.11
687   28.346  134.061   13.75   2   1    -0.00    -1.00    0.020    83.11
688   30.004  134.166   13.77   2   1     0.13    -0.99    0.020    83.11
689   31.636  134.477   13.79   2   1     0.25    -0.97    0.020    83.11
690   33.215  134.990   13.81   2   1     0.37    -0.93    0.020    83.11
691   34.719  135.698   13.83   2   1     0.48    -0.88    0.020    83.11
692   36.121  136.588   13.85   2   1     0.59    -0.81    0.020    83.11
693   37.401  137.647   13.87   2   1     0.68    -0.73    0.020    83.11
694   38.538  138.858   13.89   2   1     0.77    -0.64    0.020    83.11
695   39.515  140.202   13.91   2   1     0.84    -0.54    0.020    83.11
696   40.315  141.657   13.93   2   1     0.90    -0.43    0.020    83.11
697   40.927  143.202   13.95   2   1     0.95    -0.31    0.020    83.11
698   41.340  144.811   13.97   2   1     0.98    -0.19    0.020    83.11
699   41.548  146.459   13.99   2   1     1.00    -0.06    0.020    83.11
700  -43.490  -97.362   14.01   2   1     1.00     0.06    0.020    83.11
701  -43.698  -95.714   14.03   2   1     0.98     0.19    0.020    83.11
702  -44.111  -94.105   14.05   2   1     0.95     0.31    0.020    83.11
703  -44.723  -92.561   14.07   2   1     0.90     0.43    0.020    83.11
704  -45.523  -91.105   14.09   2   1     0.84     0.54    0.020    83.11
705  -46.499  -89.761   14.11   2   1     0.77     0.64    0.020    83.11
706  -47.637  -88.550   14.13   2   1     0.68     0.73    0.020    83.11
707  -48.917  -87.491   14.15   2   1     0.59     0.81    0.020    83.11
708  -50.319  -86.601   14.17   2   1     0.48     0.88    0.020    83.11
709  -51.822  -85.894   14.19   2   1     0.37     0.93    0.020    83.11
710  -53.402  -85.381   14.21   2   1     0.25     0.97    0.020    83.11
711  -55.034  -85.069   14.23   2   1     0.13     0.99    0.020    83.11
712  -56.692  -84.965   14.25   2   1     0.00     1.00    0.020    83.11
713  -58.350  -85.069   14.27   2   1    -0.13     0.99    0.020    83.11
714  -59.981  -85.381   14.29   2   1    -0.25     0.97    0.020    83.11
715  -61.561  -85.894   14.31   2   1    -0.37     0.93    0.020    83.11
716  -63.064  -86.601   14.33   2   1    -0.48     0.88    0.020    83.11
717  -64.467  -87.491   14.35   2   1    -0.59     0.81    0.020    83.11
718  -65.747  -88.550   14.37   2   1    -0.68     0.73    0.020    83.11
719  -66.884  -89.761   14.39   2   1    -0.77     0.64    0.020    83.11
720  -67.861  -91.105   14.41   2   1    -0.84     0.54    0.020    83.11
721  -68.661  -92.561   14.43   2   1    -0.90     0.43    0.020    83.11
722  -69.272  -94.105   14.45   2   1    -0.95     0.31    0.020    83.11
723  -69.686  -95.714   14.47   2   1    -0.98     0.19    0.020    83.11
724  -69.894  -97.362   14.49   2   1    -1.00     0.06    0.020    83.11
725  -69.894  -99.024   14.51   2   1    -1.00    -0.06    0.020    83.11
726  -69.686 -100.672   14.53   2   1    -0.98    -0.19    0.020    83.11
727  -69.272 -102.281   14.55   2   1    -0.95    -0.31    0.020    83.11
728  -68.661 -103.825   14.57   2   1    -0.90    -0.43    0.020    83.11
729  -67.861 -105.281   14.59   2   1    -0.84    -0.54    0.020    83.11
730  -66.884 -106.625   14.61   2   1    -0.77    -0.64    0.020    83.11
731  -65.747 -107.836   14.63   2   1    -0.68    -0.73    0.020    83.11
732  -64.467 -108.895   14.65   2   1    -0.59    -0.81    0.020    83.11
733  -63.064 -109.785   14.67   2   1    -0.48    -0.88    0.020    83.11
734  -61.561 -110.492   14.69   2   1    -0.37    -0.93    0.020    83.11
735  -59.981 -111.006   14.71   2   1    -0.25    -0.97    0.020    83.11
736  -58.350 -111.317   14.73   2   1    -0.13    -0.99    0.020    83.11
737  -56.692 -111.421   14.75   2   1    -0.00    -1.00    0.020    83.11
738  -55.034 -111.317   14.77   2   1     0.13    -0.99    0.020    83.11
739  -53.402 -111.006   14.79   2   1     0.25    -0.97    0.020    83.11
740  -51.822 -110.492   14.81   2   1     0.37    -0.93    0.020    83.11
741  -50.319 -109.785   14.83   2   1     0.48    -0.88    0.020    83.11
742  -48.917 -108.895   14.85   2   1     0.59    -0.81    0.020    83.11
743  -47.637 -107.836   14.87   2   1     0.68    -0.73    0.020    83.11
744  -46.499 -106.625   14.89   2   1     0.77    -0.64    0.020    83.11
745  -45.523 -105.281   14.91   2   1     0.84    -0.54    0.020    83.11
746  -44.723 -103.825   14.93   2   1     0.90    -0.43    0.020    83.11
747  -44.111 -102.281   14.95   2   1     0.95    -0.31    0.020    83.11
748  -43.698 -100.672   14.97   2   1     0.98    -0.19    0.020    83.11
749  -43.490  -99.024   14.99   2   1     1.00    -0.06    0.020    83.11
750  -15.144  -48.266   15.01   2   1     1.00     0.06    0.020    83.11
751  -15.352  -46.618   15.03   2   1     0.98     0.19    0.020    83.11
752  -15.765  -45.009   15.05   2   1     0.95     0.31    0.020    83.11
753  -16.377  -43.464   15.07   2   1     0.90     0.43    0.020    83.11
754  -17.177  -42.009   15.09   2   1     0.84     0.54    0.020    83.11
755  -18.153  -40.665   15.11   2   1     0.77     0.64    0.020    83.11
756  -19.291  -39.454   15.13   2   1     0.68     0.73    0.020    83.11
757  -20.571  -38.395   15.15   2   1     0.59     0.81    0.020    83.11
758  -21.973  -37.505   15.17   2   1     0.48     0.88    0.020    83.11
759  -23.476  -36.797   15.19   2   1     0.37     0.93    0.020    83.11
760  -25.056  -36.284   15.21   2   1     0.25     0.97    0.020    83.11
761  -26.688  -35.973   15.23   2   1     0.13     0.99    0.020    83.11
762  -28.346  -35.868   15.25   2   1     0.00     1.00    0.020    83.11
763  -30.004  -35.973   15.27   2   1    -0.13     0.99    0.020    83.11
