# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
181  -94.225  -51.302    4.54   2   1    -0.97    -0.23    0.025    59.37
182  -93.767  -52.712    4.56   2   1    -0.92    -0.38    0.025    59.37
183  -93.094  -54.033    4.59   2   1    -0.85    -0.52    0.025    59.37
184  -92.222  -55.233    4.61   2   1    -0.76    -0.65    0.025    59.37
185  -91.174  -56.281    4.64   2   1    -0.65    -0.76    0.025    59.37
186  -89.975  -57.153    4.66   2   1    -0.52    -0.85    0.025    59.37
187  -88.654  -57.826    4.69   2   1    -0.38    -0.92    0.025    59.37
188  -87.243  -58.284    4.71   2   1    -0.23    -0.97    0.025    59.37
189  -85.779  -58.516    4.74   2   1    -0.08    -1.00    0.025    59.37
190  -84.296  -58.516    4.76   2   1     0.08    -1.00    0.025    59.37
191  -82.832  -58.284    4.79   2   1     0.23    -0.97    0.025    59.37
192  -81.422  -57.826    4.81   2   1     0.38    -0.92    0.025    59.37
193  -80.101  -57.153    4.84   2   1     0.52    -0.85    0.025    59.37
194  -78.901  -56.281    4.86   2   1     0.65    -0.76    0.025    59.37
195  -77.853  -55.233    4.89   2   1     0.76    -0.65    0.025    59.37
196  -76.981  -54.033    4.91   2   1     0.85    -0.52    0.025    59.37
197  -76.308  -52.712    4.94   2   1     0.92    -0.38    0.025    59.37
198  -75.850  -51.302    4.96   2   1     0.97    -0.23    0.025    59.37
199  -75.618  -49.838    4.99   2   1     1.00    -0.08    0.025    59.37
200  -47.272    0.741    5.01   2   1     1.00     0.08    0.025    59.37
201  -47.504    2.206    5.04   2   1     0.97     0.23    0.025    59.37
202  -47.962    3.616    5.06   2   1     0.92     0.38    0.025    59.37
203  -48.636    4.937    5.09   2   1     0.85     0.52    0.025    59.37
204  -49.507    6.136    5.11   2   1     0.76     0.65    0.025    59.37
205  -50.555    7.185    5.14   2   1     0.65     0.76    0.025    59.37
206  -51.755    8.056    5.16   2   1     0.52     0.85    0.025    59.37
207  -53.076    8.729    5.19   2   1     0.38     0.92    0.025    59.37
208  -54.486    9.188    5.21   2   1     0.23     0.97    0.025    59.37
209  -55.950    9.420    5.24   2   1     0.08     1.00    0.025    59.37
210  -57.433    9.420    5.26   2   1    -0.08     1.00    0.025    59.37
211  -58.898    9.188    5.29   2   1    -0.23     0.97    0.025    59.37
212  -60.308    8.729    5.31   2   1    -0.38     0.92    0.025    59.37
213  -61.629    8.056    5.34   2   1    -0.52     0.85    0.025    59.37
214  -62.828    7.185    5.36   2   1    -0.65     0.76    0.025    59.37
215  -63.877    6.136    5.39   2   1    -0.76     0.65    0.025    59.37
216  -64.748    4.937    5.41   2   1    -0.85     0.52    0.025    59.37
217  -65.421    3.616    5.44   2   1    -0.92     0.38    0.025    59.37
218  -65.879    2.206    5.46   2   1    -0.97     0.23    0.025    59.37
219  -66.111    0.741    5.49   2   1    -1.00     0.08    0.025    59.37
220  -66.111   -0.741    5.51   2   1    -1.00    -0.08    0.025    59.37
221  -65.879   -2.206    5.54   2   1    -0.97    -0.23    0.025    59.37
222  -65.421   -3.616    5.56   2   1    -0.92    -0.38    0.025    59.37
223  -64.748   -4.937    5.59   2   1    -0.85    -0.52    0.025    59.37
224  -63.877   -6.136    5.61   2   1    -0.76    -0.65    0.025    59.37
225  -62.828   -7.185    5.64   2   1    -0.65    -0.76    0.025    59.37
226  -61.629   -8.056    5.66   2   1    -0.52    -0.85    0.025    59.37
227  -60.308   -8.729    5.69   2   1    -0.38    -0.92    0.025    59.37
228  -58.898   -9.188    5.71   2   1    -0.23    -0.97    0.025    59.37
229  -57.433   -9.420    5.74   2   1    -0.08    -1.00    0.025    59.37
230  -55.950   -9.420    5.76   2   1     0.08    -1.00    0.025    59.37
231  -54.486   -9.188    5.79   2   1     0.23    -0.97    0.025    59.37
232  -53.076   -8.729    5.81   2   1     0.38    -0.92    0.025    59.37
233  -51.755   -8.056    5.84   2   1     0.52    -0.85    0.025    59.37
234  -50.555   -7.185    5.86   2   1     0.65    -0.76    0.025    59.37
235  -49.507   -6.136    5.89   2   1     0.76    -0.65    0.025    59.37
236  -48.636   -4.937    5.91   2   1     0.85    -0.52    0.025    59.37
237  -47.962   -3.616    5.94   2   1     0.92    -0.38    0.025    59.37
238  -47.504   -2.206    5.96   2   1     0.97    -0.23    0.025    59.37
239  -47.272   -0.741    5.99   2   1     1.00    -0.08    0.025    59.37
240  -18.926   49.838    6.01   2   1     1.00     0.08    0.025    59.37
241  -19.158   51.302    6.04   2   1     0.97     0.23    0.025    59.37
242  -19.616   52.712    6.06   2   1     0.92     0.38    0.025    59.37
243  -20.290   54.033    6.09   2   1     0.85     0.52    0.025    59.37
244  -21.161   55.233    6.11   2   1     0.76     0.65    0.025    59.37
245  -22.209   56.281    6.14   2   1     0.65     0.76    0.025    59.37
246  -23.409   57.153    6.16   2   1     0.52     0.85    0.025    59.37
247  -24.730   57.826    6.19   2   1     0.38     0.92    0.025    59.37
248  -26.140   58.284    6.21   2   1     0.23     0.97    0.025    59.37
249  -27.605   58.516    6.24   2   1     0.08     1.00    0.025    59.37
250  -29.087   58.516    6.26   2   1    -0.08     1.00    0.025    59.37
251  -30.552   58.284    6.29   2   1    -0.23     0.97    0.025    59.37
252  -31.962   57.826    6.31   2   1    -0.38     0.92    0.025    59.37
253  -33.283   57.153    6.34   2   1    -0.52     0.85    0.025    59.37
254  -34.482   56.281    6.36   2   1    -0.65     0.76    0.025    59.37
255  -35.531   55.233    6.39   2   1    -0.76     0.65    0.025    59.37
256  -36.402   54.033    6.41   2   1    -0.85     0.52    0.025    59.37
257  -37.075   52.712    6.44   2   1    -0.92     0.38    0.025    59.37
258  -37.533   51.302    6.46   2   1    -0.97     0.23    0.025    59.37
259  -37.765   49.838    6.49   2   1    -1.00     0.08    0.025    59.37
260  -37.765   48.355    6.51   2   1    -1.00    -0.08    0.025    59.37
261  -37.533   46.891    6.54   2   1    -0.97    -0.23    0.025    59.37
